RecipeId,Title,Description,ImageUrl,Cooktime,Serving
81,Heo quay giòn bì kiểu truyền thống,"Để tổng kết cuối năm, mình lên sóng 3 cách làm heo quay: cách truyền thống xăm bì và bôi muối giấm lên da, cách ngâm da trong giấm và cách không dùng muối giấm nhưng da heo vẫn nổ ngon Đây là...",https://img-global.cpcdn.com/recipes/fd41cd32654814ab/300x426cq80/heo-quay-gion-bi-ki%E1%BB%83u-truy%E1%BB%81n-th%E1%BB%91ng-recipe-main-photo.jpg,5 giờ,2 người
82,Cánh Gà Nấu Nấm Đông Cô Dầu Mè,"Món ăn này, mình học theo một bạn bếp Taiwan: @kam615 (link món ăn gốc: https://cookpad.com/vn/cong-thuc/24538593). Xin cám ơn công thức của bạn! Đây là món canh thanh nhẹ mà sâu...",https://img-global.cpcdn.com/recipes/fe9be07500b8dd47/300x426f0.500547_0.5_1.0q80/canh-ga-n%E1%BA%A5u-n%E1%BA%A5m-dong-co-d%E1%BA%A7u-me-recipe-main-photo.jpg,1 tiếng 15 phút,4 người
83,Bò xào rau tần ô,Món xào này đơn giản nhưng rất hao cơm nha.,https://img-global.cpcdn.com/recipes/ce945ad2f80e12cf/300x426f0.5_0.520875_1.0q80/bo-xao-rau-t%E1%BA%A7n-o-recipe-main-photo.jpg,,2 phần ăn
84,Phi lê cá rô phi cuộn thịt chiên giòn,,https://img-global.cpcdn.com/recipes/7462827153b524cf/300x426cq80/phi-le-ca-ro-phi-cu%E1%BB%99n-th%E1%BB%8Bt-chien-gion-recipe-main-photo.jpg,60 phút,4 người
85,Gỏi tôm khô cà rốt,,https://img-global.cpcdn.com/recipes/2c3bf15b29f71ebd/300x426f0.499034_0.5_1.0q80/g%E1%BB%8Fi-tom-kho-ca-r%E1%BB%91t-recipe-main-photo.jpg,15 phút,2 người
86,💚 Bánh Mì Sandwich Chiên Bơ Trứng Sữa Không Đường,Nó đơn giản là một phiên bản French Toast (pain perdu) không đường Pain perdu trong tiếng Pháp nghĩa đen là “bánh mì bị bỏ phí” món này ra đời để tận dụng bánh mì cũ tuy nhiên có hương vị hết sức thơm ngon...,https://img-global.cpcdn.com/recipes/943f219f000cbf28/300x426f0.511982_0.5_1.0q80/banh-mi-sandwich-chien-b%C6%A1-tr%E1%BB%A9ng-s%E1%BB%AFa-khong-d%C6%B0%E1%BB%9Dng-recipe-main-photo.jpg,15 phút,2 người
87,Cá Hồi Nướng Sốt Miso Bơ - Ẩm thực Nhật,"Cá hồi nướng sốt miso bơ là món không quá cổ xưa. Nó ra đời ở Hokkaido – nơi vừa có cá hồi ngon nhất Nhật, vừa là quê hương của bơ sữa. Khi người Nhật bắt đầu kết hợp miso truyền thống với bơ theo phong cách yōshoku...",https://img-global.cpcdn.com/recipes/b377f479fe2b89dd/300x426f0.5_0.500175_1.0q80/ca-h%E1%BB%93i-n%C6%B0%E1%BB%9Bng-s%E1%BB%91t-miso-b%C6%A1-%E1%BA%A9m-th%E1%BB%B1c-nh%E1%BA%ADt-recipe-main-photo.jpg,30p,1 phần
88,Cá Ồ Kho Chuối Cau,,https://img-global.cpcdn.com/recipes/0f609d963d1201f2/300x426f0.502029_0.5_1.0q80/ca-%E1%BB%93-kho-chu%E1%BB%91i-cau-recipe-main-photo.jpg,,
89,Cá cơm chiên bột,Khoái nhất cá cơm vì nhỏ dễ ăn mà giàu dinh dưỡng Tuần 35: cá cơm tươi,https://img-global.cpcdn.com/recipes/7203aa62062fa1fb/300x426f0.514928_0.548694_1.11161q80/ca-c%C6%A1m-chien-b%E1%BB%99t-recipe-main-photo.jpg,30ph,2 ng
90,SP.0998 - Bò Áp Chảo Cải Son,lần 8 - Tuần 25: thịt bò,https://img-global.cpcdn.com/recipes/1642f3dd6785b04e/300x426f0.523935_0.5_1.0q80/sp0998-bo-ap-ch%E1%BA%A3o-c%E1%BA%A3i-son-recipe-main-photo.jpg,20p,2 người
91,Thịt rang nước mắm,"Thịt rang nhanh gọn dùng kèm mì trộn hoặc xôi, cơm cho bữa sáng nấu nhanh",https://img-global.cpcdn.com/recipes/9aa82302a3d64a75/300x426f0.5_0.5_1.0q80/th%E1%BB%8Bt-rang-n%C6%B0%E1%BB%9Bc-m%E1%BA%AFm-recipe-main-photo.jpg,15 phút,2 người
92,Cháo gà khoai môn,Món cháo gà quen thuộc kết hợp với khoai môn bùi béo rất hấp dẫn và giàu dinh dưỡng,https://img-global.cpcdn.com/recipes/a14f4e396a53a53b/300x426f0.5_0.5_1.0q80/chao-ga-khoai-mon-recipe-main-photo.jpg,45 phút,3 người
93,Đỗ khế xào thịt bò (đậu rồng xào thịt bò),"Đỗ khế trồng rất dễ và thu hoạch sản lượng siêu khủng, và đặc biệt chế biến được rất nhiều món ăn. Trong đó mình có xào đỗ khế với thịt bò và súp lơ trắng. Nguyên liệu : đỗ khế",https://img-global.cpcdn.com/recipes/d1719e16f419b572/300x426f0.5_0.501017_1.0q80/d%E1%BB%97-kh%E1%BA%BF-xao-th%E1%BB%8Bt-bo-d%E1%BA%ADu-r%E1%BB%93ng-xao-th%E1%BB%8Bt-bo-recipe-main-photo.jpg,25p,4 người
94,"Thịt bắp giò và móng giò kho quế, hoa hồi, thảo quả","Món này mình học của bạn bếp @cook_chihting nhưng biến tấu một chút cho phù hơp với khẩu vị nhà mình. Công thức gốc là món món kho Triệu Hưng - là món kho phổ biến ở Triều Châu,...",https://img-global.cpcdn.com/recipes/e73ae4d916c94ea2/300x426cq80/th%E1%BB%8Bt-b%E1%BA%AFp-gio-va-mong-gio-kho-qu%E1%BA%BF-hoa-h%E1%BB%93i-th%E1%BA%A3o-qu%E1%BA%A3-recipe-main-photo.jpg,Bốn người 60 phút,Bốn người
95,"Sườn Non Kho Thơm, Trứng Cút","sườn non Món hao cơm, chua ngọt dễ ăn. Ngon hơn khi kho nước dừa.",https://img-global.cpcdn.com/recipes/11f71bbbc0c1c6fd/300x426f0.5_0.504848_1.0q80/s%C6%B0%E1%BB%9Dn-non-kho-th%C6%A1m-tr%E1%BB%A9ng-cut-recipe-main-photo.jpg,2 giờ,5 người
96,Măng Hầm Giò Heo,Món không thể thiếu trong những mâm cỗ ngày xuân.,https://img-global.cpcdn.com/recipes/2e84c39f22fc5a96/300x426f0.5_0.50125_1.0q80/mang-h%E1%BA%A7m-gio-heo-recipe-main-photo.jpg,2 tiếng,
97,Ba rọi rang lá chanh,"để đổi khẩu vị gia đình mn cùng mình làm món này nha , ăn với canh khoai mỡ nữa thì bao hao cơm lắm luôn",https://img-global.cpcdn.com/recipes/3fb3e8ddbb085fb9/300x426f0.5_0.560504_1.0q80/ba-r%E1%BB%8Di-rang-la-chanh-recipe-main-photo.jpg,30p,4người
98,Trứng Hấp Đậu Bắp và Cá Ngừ Bào,"Món này mình lưu của bạn bếp Yami handmade bên Đài Loan, đơn giản thôi nhưng trứng mềm mịn em bé ăn dặm được.",https://img-global.cpcdn.com/recipes/7fc1c6486b6ae8d4/300x426f0.533912_0.5_1.0q80/tr%E1%BB%A9ng-h%E1%BA%A5p-d%E1%BA%ADu-b%E1%BA%AFp-va-ca-ng%E1%BB%AB-bao-recipe-main-photo.jpg,30 phút,2 phần
99,Phở gà trộn,Ngong toẹt í ạ,https://img-global.cpcdn.com/recipes/cfd5bfc683dfb63f/300x426f0.432641_0.59898_1.23811q80/ph%E1%BB%9F-ga-tr%E1%BB%99n-recipe-main-photo.jpg,,
100,Thịt Heo Rừng Xào Nấm Đùi Gà,,https://img-global.cpcdn.com/recipes/170ef04b533c70b5/300x426f0.502029_0.5_1.0q80/th%E1%BB%8Bt-heo-r%E1%BB%ABng-xao-n%E1%BA%A5m-dui-ga-recipe-main-photo.jpg,,
101,SP.1027 - Thăn Heo Xào Ớt Chuông Đỏ,Chủ đề tháng 11 là nấu những món ăn của các chủ bếp nước ngoài. Đề bài tuy dễ nhưng khó lắm vì mỗi quốc gia sẽ có những nguyên liệu khác nhau không hề giống nhau được. Như hôm nay nhà có ớt chuông đỏ mình...,https://img-global.cpcdn.com/recipes/f562b9a35796ea44/300x426f0.531401_0.5_1.0q80/sp1027-than-heo-xao-%E1%BB%9Bt-chuong-d%E1%BB%8F-recipe-main-photo.jpg,30p,2 người
102,Cơm Rang Kim Chi Thịt Bò Phô Mai Mozzarella,"Cơm rang thơm ngon rất phù hợp cho những tín đồ thích ăn những món cay cay, ấm nóng (có thể cho thêm tương ớt nếu thích ăn cay nhiều hơn và có thể cho thêm ít hành lá hoặc rau mùi lên trên để tăng thêm hương vị...",https://img-global.cpcdn.com/recipes/70353ba1c67c6305/300x426cq80/c%C6%A1m-rang-kim-chi-th%E1%BB%8Bt-bo-pho-mai-mozzarella-recipe-main-photo.jpg,,2 phần ăn
104,Cá Hố Chiên,Tháng 8,https://img-global.cpcdn.com/recipes/3eea74dee26a6679/300x426f0.518551_0.5_1.0q80/ca-h%E1%BB%91-chien-recipe-main-photo.jpg,15 phút,2 phần ăn
105,Cá đối kho tiêu,"Trời mưa gió lành lạnh, ăn miếng cá kho tiêu, chan cơm với nước cá sền sệt mặn ngọt, thấy ngon dzô đối. tuần 31 cá kho",https://img-global.cpcdn.com/recipes/edb1d97876fc02c6/300x426f0.505241_0.499769_1.00046q80/ca-d%E1%BB%91i-kho-tieu-recipe-main-photo.jpg,30ph,3 người
106,Chả cá chiên giòn,,https://img-global.cpcdn.com/recipes/4a33bb4bc07e9e52/300x426f0.5_0.5_1.0q80/ch%E1%BA%A3-ca-chien-gion-recipe-main-photo.jpg,45 phút,2 người
107,Xương heo rim nước mắm,"Xương heo nấu canh ăn hoài không hết nên mình rim nước mắm, món ăn hấp dẫn hơn và cũng hết rất nhanh",https://img-global.cpcdn.com/recipes/bb9d7684f1cb1de8/300x426f0.5_0.5_1.0q80/x%C6%B0%C6%A1ng-heo-rim-n%C6%B0%E1%BB%9Bc-m%E1%BA%AFm-recipe-main-photo.jpg,15 phút,2 người
108,Pizza tôm và xúc xích phô mai 🧀,Làm pizza đơn giản với topping tuỳ chỉnh cùng em bé với công thức đế bánh siêu đơn giản.Không nhồi bột😆😆😆,https://img-global.cpcdn.com/recipes/b197532eba20c6aa/300x426f0.65524_0.5_1.0q80/pizza-tom-va-xuc-xich-pho-mai-recipe-main-photo.jpg,45 phút,2 bánh
109,Bò xào củ hành đậu phộng,,https://img-global.cpcdn.com/recipes/f569e713668faa2c/300x426f0.5_0.5_1.0q80/bo-xao-c%E1%BB%A7-hanh-d%E1%BA%ADu-ph%E1%BB%99ng-recipe-main-photo.jpg,20 phút,3 người
110,CÁ chốt sông kho tiêu,"Nước kho sệt sệt, cá ngọt béo chắc thịt vị đậm đà, cay cay rất hao cơm",https://img-global.cpcdn.com/recipes/b7aad108ccabe125/300x426f0.5_0.5_1.0q80/ca-ch%E1%BB%91t-song-kho-tieu-recipe-main-photo.jpg,60 phút,3 người
111,Mắm Cá Trèn Trộn Thịt Luộc,"Mắm Cá Trèn Trộn Thịt Luộc là một món ăn chân quê nhưng mang hương vị đậm đà, độc đáo, khó quên. Vị mặn mà của mắm Cá Trèn lên men tự nhiên, kết hợp với độ béo ngậy của thịt ba rọi heo luộc, tạo...",https://img-global.cpcdn.com/recipes/931735cd41f0d6ca/300x426f0.500306_0.5_1.0q80/m%E1%BA%AFm-ca-tren-tr%E1%BB%99n-th%E1%BB%8Bt-lu%E1%BB%99c-recipe-main-photo.jpg,25 phút,8-10 người
112,Thịt GÀ đóng hộp (Homemade Chicken Luncheon),"Lần đầu tiên làm mà ngon quá, đậm vị &amp; rất thơm nhưng không quá mặn như thịt đóng hộp có trên thị trường... Có thể dùng như món thịt nguội để ăn bánh mì, mì gói &amp; chế biến trong nấu ăn như: cơm chiên, các...",https://img-global.cpcdn.com/recipes/f8a3426846cf5f01/300x426f0.5_0.5_1.0q80/th%E1%BB%8Bt-ga-dong-h%E1%BB%99p-homemade-chicken-luncheon-recipe-main-photo.jpg,60 phút,1 khuôn
113,Thịt Má Đùi Gà Nấu Táo Đỏ Pate,"táo đỏ 1 món nóng sốt ăn kèm bánh mì, nhìn vậy mà nhanh gọn ạ",https://img-global.cpcdn.com/recipes/5993fef202d5d85f/300x426cq80/th%E1%BB%8Bt-ma-dui-ga-n%E1%BA%A5u-tao-d%E1%BB%8F-pate-recipe-main-photo.jpg,2 giờ,4 phần ăn
114,JAMBON thịt nguội,"Được làm tại nhà ăn ngon-sạch sẽ-an toàn ... Jambon có màu hồng đẹp mắt, dai dai giòn giòn đậm vị thơm nức ... Ăn cùng bánh mì hay xôi trắng hoặc làm món nhắm cho quý ông-quý anh lai rai thật tuyệt vời",https://img-global.cpcdn.com/recipes/261de151fc2d9cf7/300x426f0.5_0.5_1.0q80/jambon-th%E1%BB%8Bt-ngu%E1%BB%99i-recipe-main-photo.jpg,60 phút,8 người
115,Măng Xào Thịt Vai Heo Rừng,,https://img-global.cpcdn.com/recipes/0cf5f077da900ccb/300x426f0.502043_0.5_1.0q80/mang-xao-th%E1%BB%8Bt-vai-heo-r%E1%BB%ABng-recipe-main-photo.jpg,,
116,Hủ tiếu mực,,https://img-global.cpcdn.com/recipes/459721d566d7edda/300x426cq80/h%E1%BB%A7-ti%E1%BA%BFu-m%E1%BB%B1c-recipe-main-photo.jpg,,1 người
117,Canh cải thìa tôm thịt,,https://img-global.cpcdn.com/recipes/1599c2d7eb514b89/300x426f0.5_0.5_1.0q80/canh-c%E1%BA%A3i-thia-tom-th%E1%BB%8Bt-recipe-main-photo.jpg,20 phút,2 người
119,Canh rau dền tôm thịt,Thưởng thức vị ngọt tự nhiên từ tôm thịt rau mà ko thêm gia vị nào ngoài muối và dầu ăn.,https://img-global.cpcdn.com/recipes/feaeea6dcf250c9e/300x426f0.5_0.470353_1.0q80/canh-rau-d%E1%BB%81n-tom-th%E1%BB%8Bt-recipe-main-photo.jpg,,
121,Bánh Giò Chén Từ Chén Cơm Nóng,Món này ngon nha. Ngán cơm đổi qua bánh giò chén cũng được ak mọi người,https://img-global.cpcdn.com/recipes/78bfc54f1edfcf65/300x426f0.5_0.500854_1.0q80/banh-gio-chen-t%E1%BB%AB-chen-c%C6%A1m-nong-recipe-main-photo.jpg,1 tiếng 30 phút,4 phần ăn
122,Canh rau muống nấu tôm,,https://img-global.cpcdn.com/recipes/95fd7058437527d7/300x426f0.5_0.5_1.0q80/canh-rau-mu%E1%BB%91ng-n%E1%BA%A5u-tom-recipe-main-photo.jpg,20 phút,2 người
123,Bánh hỏi thịt heo,Nơi mình ở không có bánh hỏi. May sao siêu thị lớn có bánh hỏi khô nên cũng thoả cơn thèm bánh hỏi.,https://img-global.cpcdn.com/recipes/886da8221bd63e1e/300x426f0.563161_0.49992_1.00016q80/banh-h%E1%BB%8Fi-th%E1%BB%8Bt-heo-recipe-main-photo.jpg,30 phút,2 người
124,Gà xào nấm cải thìa,Món này ăn rất hao cơm nha. Hôm nay mình điệu điệu cắt cái cốc cải luộc riêng nhìn y như hoa hồng trông rất dễ thương.,https://img-global.cpcdn.com/recipes/4df34796a45e7235/300x426f0.5_0.501136_1.0q80/ga-xao-n%E1%BA%A5m-c%E1%BA%A3i-thia-recipe-main-photo.jpg,,2 phần ăn
125,Cá trác kho dưa môn,"Đối với người Trung, cây môn là loại cây gần gũi , mang đặc trưng của vùng nông thôn miền Trung với cái nắng cháy da người , nó vẫn sinh sôi và phát triển mạnh mẽ. Với món cá kho dưa môn là món ăn ngon có vị chua dịu của dưa môn quyện...",https://img-global.cpcdn.com/recipes/238e06763e14fdf8/300x426f0.5_0.5_1.0q80/ca-trac-kho-d%C6%B0a-mon-recipe-main-photo.jpg,🕐,4-5 người
126,SP.1032 - Ba Rọi Heo Kho Thơm,Lâu lâu mình vẫn dùng nguyên liệu là trái dứa hoặc thơm để kho và xào trong các bữa ăn.,https://img-global.cpcdn.com/recipes/e09b5585ecccbb25/300x426f0.500659_0.5_1.0q80/sp1032-ba-r%E1%BB%8Di-heo-kho-th%C6%A1m-recipe-main-photo.jpg,25p,2 người
127,Bánh canh sườn non,,https://img-global.cpcdn.com/recipes/68106d81d6394a2f/300x426f0.5_0.5_1.0q80/banh-canh-s%C6%B0%E1%BB%9Dn-non-recipe-main-photo.jpg,1h30 phút,4 người
128,"Canh thịt băm nấu cà chua, dứa",,https://img-global.cpcdn.com/recipes/6f98eb2c5269dd2b/300x426f0.5_0.5_1.0q80/canh-th%E1%BB%8Bt-bam-n%E1%BA%A5u-ca-chua-d%E1%BB%A9a-recipe-main-photo.jpg,30 phút,2 người
129,Gà hầm sâm táo đỏ bằng nồi cơm điện,tuần 21,https://img-global.cpcdn.com/recipes/98af30e7ac64e64f/300x426f0.5_0.5_1.0q80/ga-h%E1%BA%A7m-sam-tao-d%E1%BB%8F-b%E1%BA%B1ng-n%E1%BB%93i-c%C6%A1m-di%E1%BB%87n-recipe-main-photo.jpg,,
130,Bún xương heo,,https://img-global.cpcdn.com/recipes/e227286c67bbe9a8/680x781f0.5_0.5_1.0q80/bun-x%C6%B0%C6%A1ng-heo-recipe-main-photo.jpg,90 phút,2 người
131,Cá chim nướng muối ớt,tuần 27,https://img-global.cpcdn.com/recipes/9925592cd6502dc9/300x426f0.63323_0.5_1.0q80/ca-chim-n%C6%B0%E1%BB%9Bng-mu%E1%BB%91i-%E1%BB%9Bt-recipe-main-photo.jpg,,
132,Cà Ri Rau Củ Chân Nấm,"Mình vốn là người miền Bắc nên cho dù có yêu thích món cà ri thì vẫn thích vị nó thanh hơn và không quá béo. Sau khi đã nấu rất nhiều lần thì lần này mình thực sự ưng ý với công thức này. Hương và vị hài hòa, thanh, không nồng gắt,...",https://img-global.cpcdn.com/recipes/1a5627f3b722ccaf/300x426f0.421714_0.5_1.0q80/ca-ri-rau-c%E1%BB%A7-chan-n%E1%BA%A5m-recipe-main-photo.jpg,,4 phần ăn
133,Gà Lát Chay Xào Chanh Sả Mật Ong,,https://img-global.cpcdn.com/recipes/7d4d991c67cea822/300x426f0.440383_0.5_1.0q80/ga-lat-chay-xao-chanh-s%E1%BA%A3-m%E1%BA%ADt-ong-recipe-main-photo.jpg,,2 phần
134,Canh mướp nấu viên và tép khô,,https://img-global.cpcdn.com/recipes/3bb860d8db3cda77/300x426f0.5_0.5_1.0q80/canh-m%C6%B0%E1%BB%9Bp-n%E1%BA%A5u-vien-va-tep-kho-recipe-main-photo.jpg,20 phút,2 người
135,"Củ sen, ớt chuông và cà chua nhồi chả cá sốt cà","Định làm cà farci mà cuối cùng ra món này. Có chút chả cá mà nhồi tá lả 3 loại củ quả luôn, ăn cũng bắt cơm lắm nha 😅",https://img-global.cpcdn.com/recipes/1f593e1cf35f9849/300x426f0.5_0.514583_1.0q80/c%E1%BB%A7-sen-%E1%BB%9Bt-chuong-va-ca-chua-nh%E1%BB%93i-ch%E1%BA%A3-ca-s%E1%BB%91t-ca-recipe-main-photo.jpg,1 tiếng,2 phần
136,Cá Sòng hấp cuốn bánh tráng rau sống,"Cá sòng da dày, có vây đuôi cứng nên được lạng bỏ trước. Cá này còn được gọi là cá thắt đuôi.",https://img-global.cpcdn.com/recipes/2f2e29f94f025559/300x426cq80/ca-song-h%E1%BA%A5p-cu%E1%BB%91n-banh-trang-rau-s%E1%BB%91ng-recipe-main-photo.jpg,20 phút,2 phần ăn
137,Bún hải sản đơn giản,"Nước dùng bằng sườn heo nấu với sate tôm, nên khi ăn vắt thêm lát chanh là i chang bún Thái chua cay.",https://img-global.cpcdn.com/recipes/c86d8fbd8e6bc922/300x426f0.47759_0.5_1.0q80/bun-h%E1%BA%A3i-s%E1%BA%A3n-d%C6%A1n-gi%E1%BA%A3n-recipe-main-photo.jpg,,2 người
138,Thịt ba chỉ nướng NCKD,Thịt nướng là món ăn hoài không ngán.,https://img-global.cpcdn.com/recipes/237d9303fec30e28/300x426f0.522181_0.5_1.0q80/th%E1%BB%8Bt-ba-ch%E1%BB%89-n%C6%B0%E1%BB%9Bng-nckd-recipe-main-photo.jpg,30 phút,3 người
139,Cá bống kho khô với nghệ,Cá bống kho với nghệ tươi ăn với cơm khỏi bàn về độ ngon luôn. (Tháng 8),https://img-global.cpcdn.com/recipes/31170b3cf24fc62e/300x426f0.5_0.568518_1.0q80/ca-b%E1%BB%91ng-kho-kho-v%E1%BB%9Bi-ngh%E1%BB%87-recipe-main-photo.jpg,60 phút,4 người
140,Bì cuộn thịt hấp,,https://img-global.cpcdn.com/recipes/8eade100c3e661f8/300x426f0.5_0.5_1.0q80/bi-cu%E1%BB%99n-th%E1%BB%8Bt-h%E1%BA%A5p-recipe-main-photo.jpg,60 phút,4 người
141,Bữa cơm nhà 100k,"Bí quyết nhà mình để có bữa cơm giá cả hợp lý là mùa nào thức nấy. Như hiện tại đang là mùa ruốc biển và rau cải. Cà chua đang giá cao nên khi nào mình thấy siêu thị mini gần nhà sale 1 tặng 1 thì mình sẽ mua, không thì chọn ăn cái khác vì...",https://img-global.cpcdn.com/recipes/e663871a159e62c7/300x426f0.525371_0.5_1.0q80/b%E1%BB%AFa-c%C6%A1m-nha-100k-recipe-main-photo.jpg,1 tiếng,2 người
142,Thịt Ba Chỉ Rang Hành Boaro,"Món này là 1 biến thể của thịt ba chỉ rang cháy cạnh. Rang gần xong thấy có hành boaro nên mình cắt khúc cho vô luôn vì con mình (dù ko ăn đc hành lá) lại thích ăn hành boaro mới lạ, vì có đợt đi chơi nó đc ăn...",https://img-global.cpcdn.com/recipes/5e235f4474e03874/300x426cq80/th%E1%BB%8Bt-ba-ch%E1%BB%89-rang-hanh-boaro-recipe-main-photo.jpg,30 phút,2 phần
144,Cá Bạc Má Nấu Ngót,"Đơn giản, dễ ăn...",https://img-global.cpcdn.com/recipes/f3b5a85d70719d79/300x426f0.5_0.5_1.0q80/ca-b%E1%BA%A1c-ma-n%E1%BA%A5u-ngot-recipe-main-photo.jpg,40 phút,4 phần ăn
145,Thịt nướng sả mắm ruốc,,https://img-global.cpcdn.com/recipes/1c561e4e9f79e19f/300x426f0.5_0.5_1.0q80/th%E1%BB%8Bt-n%C6%B0%E1%BB%9Bng-s%E1%BA%A3-m%E1%BA%AFm-ru%E1%BB%91c-recipe-main-photo.jpg,60 phút,2 người
146,SP.1039 - Ragu Sườn Heo Vintage,Đây là cách nấu ragu kiểu xưa mà nhà mình hay nấu. Nhưng nay mình nấu bằng nồi áp suất cho nguyên liệu được chín mềm đều trong thời gian ngắn.,https://img-global.cpcdn.com/recipes/3eca7db3d3199f35/300x426cq80/sp1039-ragu-s%C6%B0%E1%BB%9Dn-heo-vintage-recipe-main-photo.jpg,25p,2 người
147,Gà lát chay rim nghệ,,https://img-global.cpcdn.com/recipes/040a30fca3cd36de/300x426f0.500539_0.5_1.0q80/ga-lat-chay-rim-ngh%E1%BB%87-recipe-main-photo.jpg,,
148,Mì trứng xào tôm nõn,tuần 20,https://img-global.cpcdn.com/recipes/7df89d8b44f8182f/300x426f0.5_0.5_1.0q80/mi-tr%E1%BB%A9ng-xao-tom-non-recipe-main-photo.jpg,,
149,Canh khổ qua nhồi,"Trong mâm cơm ngày tết người miền Nam, không thể thiếu canh khổ qua. Có lẽ vì tên gọi ""khổ qua"" mang ý nghĩa mong mọi gian truân, vất vả của năm cũ ""khổ qua"" đi, nhường chỗ cho sự may mắn, bình an trong năm mới, đồng thời món ăn này còn có...",https://img-global.cpcdn.com/recipes/1da9aed5951f898d/300x426f0.469355_0.5_1.0q80/canh-kh%E1%BB%95-qua-nh%E1%BB%93i-recipe-main-photo.jpg,,
150,Bún Cá Sứa,"Bún cá nhẹ bụng, ăn ngày nắng nóng siêu hợp.",https://img-global.cpcdn.com/recipes/103e875cc279f211/300x426f0.5_0.568572_1.0q80/bun-ca-s%E1%BB%A9a-recipe-main-photo.jpg,1 giờ,2-3 tô
151,Đậu hủ non sốt cari Nhật,,https://img-global.cpcdn.com/recipes/6a089b23391b0e93/300x426f0.5_0.499398_1.0q80/d%E1%BA%ADu-h%E1%BB%A7-non-s%E1%BB%91t-cari-nh%E1%BA%ADt-recipe-main-photo.jpg,30ph,2 phần ăn
152,Mì Udon Xào Thịt Bò,"Món này làm rất nhanh để ăn trưa ngày trong tuần bận rộn cực kỳ thích hợp. Chỉ cần ướp sẵn thịt bò ( hoặc ko cần luôn cũng đc, mua loại thịt bò thái lát sẵn để trong tủ), rau giá rửa sẵn bỏ hộp. Đến bữa chỉ việc lấy ra...",https://img-global.cpcdn.com/recipes/6114375905bc90b5/300x426f0.5_0.485957_1.0q80/mi-udon-xao-th%E1%BB%8Bt-bo-recipe-main-photo.jpg,30 phút,2 phần
153,Cá Hường Chiên Muối Ớt,,https://img-global.cpcdn.com/recipes/b618ebe852011447/300x426f0.532174_0.5_1.0q80/ca-h%C6%B0%E1%BB%9Dng-chien-mu%E1%BB%91i-%E1%BB%9Bt-recipe-main-photo.jpg,16 phút,2 phần ăn
155,Cá thác lác sốt cà,,https://img-global.cpcdn.com/recipes/c515fc867a5c8237/300x426f0.5_0.5_1.0q80/ca-thac-lac-s%E1%BB%91t-ca-recipe-main-photo.jpg,15 phút,2 người
